Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,Daniel,862 ,TEU,11200 ,9990 ,Antigua & Barbuda,2006 ,2 ,J. J. Sietas,Draxl Schiffs.
Container,Analena,862 ,TEU,11200 ,9990 ,Madeira,2006 ,7 ,J. J. Sietas,Peter Dohle Schiff.
Container,Bottenvik,868 ,TEU,11200 ,9981 ,Antigua & Barbuda,2005 ,10 ,J. J. Sietas,Rambow Bereederungs
Container,Passat,862 ,TEU,11200 ,9990 ,Antigua & Barbuda,2005 ,11 ,J. J. Sietas,Heinz Moje
Container,Dina Trader,868 ,TEU,11200 ,9981 ,Gibraltar,2007 ,10 ,J. J. Sietas,Heinz-Georg Voge K.G
Container,Anna Sirkka,868 ,TEU,11200 ,9981 ,Germany,2006 ,10 ,J. J. Sietas,Petra Heinrich
Container,Sara Borchard,868 ,TEU,11200 ,9981 ,Antigua & Barbuda,2006 ,8 ,J. J. Sietas,Meerpahl & Meyer
Container,Ruth,868 ,TEU,11200 ,9981 ,Cyprus,2008 ,5 ,J. J. Sietas,Jens & Waller K.G.
Container,FPMC Container 6,878 ,TEU,11200 ,8766 ,Hong Kong,2006 ,12 ,Haidong S/yard,Formosa Plastics Co.
Container,Mistral,868 ,TEU,11200 ,9981 ,Antigua & Barbuda,2008 ,3 ,J. J. Sietas,Heinz Moje
Container,Hua Hang 3,878 ,TEU,11200 ,8766 ,Peoples' Republic of China,2007 ,7 ,Haidong S/yard,Fujian Huarong
Container,Yong Xin 101,688 ,TEU,11200 ,8066 ,Peoples' Republic of China,2008 ,10 ,Jiangsu Yizheng,Fujian Quan. Yong.
Container,Hua Hang 1,878 ,TEU,11200 ,8766 ,Peoples' Republic of China,2006 ,11 ,Haidong S/yard,Fujian Huarong
Container,Laura Ann,868 ,TEU,11200 ,9990 ,Antigua & Barbuda,2002 ,1 ,J. J. Sietas,Eicke Schiffs. KG
Container,Stina,862 ,TEU,11200 ,9990 ,Antigua & Barbuda,2004 ,3 ,J. J. Sietas,Jan Breuer
Container,Allegro,868 ,TEU,11200 ,9990 ,Antigua & Barbuda,2004 ,5 ,J. J. Sietas,Eicke Schiffs. KG
Container,Paradero,974 ,TEU,11193 ,8246 ,Jamaica,2007 ,10 ,Hegemann Rolandwerft,Harren & Partner
Container,Falmouth,862 ,TEU,11190 ,9995 ,Cyprus,2002 ,12 ,J. J. Sietas,Marlow Nav. Co. Ltd.
Container,Pioneer Lake,862 ,TEU,11188 ,9995 ,Madeira,2003 ,1 ,J. J. Sietas,Peter Dohle Schiff.
Container,Maersk Funchal,862 ,TEU,11181 ,9995 ,Antigua & Barbuda,2004 ,5 ,J. J. Sietas,Quadrant Bereed.
Container,BG Ireland,902 ,TEU,11178 ,8246 ,Cyprus,2007 ,2 ,Hegemann Rolandwerft,Jungerhans & Co
Container,BF Esperanza,862 ,TEU,11170 ,9995 ,Antigua & Barbuda,2003 ,2 ,J. J. Sietas,Foroohari Schiff.
Container,BF Leticia,862 ,TEU,11170 ,9995 ,Antigua & Barbuda,2003 ,2 ,J. J. Sietas,Foroohari Schiff.
Container,Coneste,862 ,TEU,11153 ,9995 ,Antigua & Barbuda,2003 ,4 ,J. J. Sietas,Bernd Bartels
Container,Tucana J,972 ,TEU,11153 ,8246 ,Antigua & Barbuda,2007 ,10 ,Hegemann Rolandwerft,Jungerhans & Co
Container,Robert,868 ,TEU,11150 ,9981 ,Cyprus,2006 ,4 ,J. J. Sietas,Heinz-Georg Voge K.G
Container,Arnarfell,908 ,TEU,11143 ,8830 ,Faeroes,2005 ,2 ,J. J. Sietas,Samskip H/F
Container,Helgafell,908 ,TEU,11143 ,8830 ,Faeroes,2005 ,2 ,J. J. Sietas,Samskip H/F
Container,Maersk Flensburg,862 ,TEU,11135 ,9995 ,Cyprus,2002 ,12 ,J. J. Sietas,Quadrant Bereed.
Container,Pacific Express,749 ,TEU,11117 ,8333 ,Vietnam,1997 ,12 ,Yamanishi Zosen,Gemadept
Container,FAS Dammam,847 ,TEU,11116 ,9068 ,Antigua & Barbuda,1997 ,8 ,CSC Qingshan SY,Armin Klingenberg
Container,Karina,847 ,TEU,11110 ,9068 ,Antigua & Barbuda,1998 ,1 ,CSC Qingshan SY,Armin Klingenberg
Container,Elbtrader,972 ,TEU,11100 ,8246 ,Antigua & Barbuda,2008 ,12 ,Hegemann Rolandwerft,Heinz-Georg Voge K.G
Container,Pacific Gloria,737 ,TEU,11064 ,8957 ,Vietnam,1997 ,11 ,Malaysia S.Y. & Eng.,Gemadept
Container,Andromeda J,972 ,TEU,11052 ,8273 ,Cyprus,2006 ,10 ,Hegemann Rolandwerft,Jungerhans & Co
Container,Sinokor Vladivostok,834 ,TEU,11031 ,9038 ,Marshall Islands,1999 ,5 ,Shandong Weihai SY,Sinokor Merchant
Container,Nicola,847 ,TEU,11030 ,9068 ,Antigua & Barbuda,1999 ,7 ,CSC Qingshan SY,Armin Klingenberg
Container,E.R. Auckland,830 ,TEU,11023 ,9701 ,Antigua & Barbuda,2005 ,2 ,CSC Qingshan SY,Blue Star Holding
Container,Hanse Courage,830 ,TEU,11023 ,9701 ,Antigua & Barbuda,2005 ,7 ,CSC Qingshan SY,Johs. Thode GmbH.
Container,Lifeng Nanhai,648 ,TEU,10988 ,7748 ,Peoples' Republic of China,2006 ,7 ,Xinshun Shipbuilding,Dalian Lifeng
Container,Lifeng Donghai,648 ,TEU,10988 ,8068 ,Peoples' Republic of China,2006 ,4 ,Xinshun Shipbuilding,Dalian Lifeng
Container,Zhe Hai 331,672 ,TEU,10964 ,7722 ,Peoples' Republic of China,1983 ,7 ,Guangzhou SY Intl,Taizhou Jianghai
Container,Seaboard Patriot,974 ,TEU,10950 ,8550 ,Liberia,2009 ,2 ,Hegemann Rolandwerft,Seaboard Marine
Container,Pegasus J,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2006 ,12 ,Hegemann Rolandwerft,Jungerhans & Co
Container,Aldebaran J,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2006 ,8 ,Hegemann Rolandwerft,Jungerhans & Co
Container,Diana J,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2006 ,4 ,Hegemann Rolandwerft,Jungerhans & Co
Container,Deneb J,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2006 ,6 ,Hegemann Rolandwerft,Jungerhans & Co
Container,Finnlandia,868 ,TEU,10950 ,9981 ,Luxembourg,2004 ,12 ,J. J. Sietas,Peter Dohle Schiff.
Container,Pavo J,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2007 ,4 ,Hegemann Rolandwerft,Jungerhans & Co
Container,Spica J,972 ,TEU,10950 ,8246 ,Antigua & Barbuda,2007 ,8 ,Hegemann Rolandwerft,Jungerhans & Co
Container,Seaboard Atlantic,974 ,TEU,10950 ,8273 ,Liberia,2009 ,3 ,Hegemann Rolandwerft,Seaboard Trading
Container,K-Breeze,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2008 ,8 ,Hegemann Rolandwerft,K&K Schiffahrts
Container,K-Storm,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2008 ,11 ,Hegemann Rolandwerft,K&K Schiffahrts
Container,Elbcarrier,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2007 ,12 ,Hegemann Rolandwerft,Heinz Moje
Container,Elbfeeder,972 ,TEU,10950 ,8550 ,Antigua & Barbuda,2008 ,5 ,Hegemann Rolandwerft,Heinz Moje
Container,Iris Bolten,972 ,TEU,10950 ,8273 ,Madeira,2008 ,3 ,Hegemann Rolandwerft,Aug. Bolten
Container,BG Rotterdam,972 ,TEU,10950 ,8550 ,Madeira,2009 ,7 ,Hegemann Rolandwerft,Aug. Bolten
Container,Sinokor Tokyo,834 ,TEU,10935 ,9038 ,South Korea,1999 ,7 ,Shandong Weihai SY,Sinokor Merchant
Container,Kiti Bhum,889 ,TEU,10908 ,8443 ,Singapore,1997 ,2 ,Miho Zosensho,Regional Cont. Lines
Container,Lila Bhum,889 ,TEU,10908 ,8443 ,Singapore,1997 ,4 ,Miho Zosensho,Regional Cont. Lines
Container,Annabella I,659 ,TEU,10884 ,7398 ,Malta,1991 ,6 ,Husumer S.W.,Transyug Shipping
Container,Suzanne,841 ,TEU,10747 ,7869 ,Antigua & Barbuda,1994 ,9 ,Miho Zosensho,Alnwick Harmstorf
Container,Damai Sejahtera II,841 ,TEU,10740 ,7869 ,Indonesia,1995 ,1 ,Miho Zosensho,Jayakusuma Perdana
Container,Damai Sejahtera I,844 ,TEU,10740 ,7869 ,Indonesia,1995 ,6 ,Miho Zosensho,Jayakusuma Perdana
Container,Era Majestic,844 ,TEU,10730 ,7869 ,India,1995 ,4 ,Miho Zosensho,Era Shipping
Container,Kota Tegap,728 ,TEU,10728 ,7683 ,Singapore,2002 ,8 ,Dae Sun S.B.,Pacific Intl Lines
Container,Kota Teguh,728 ,TEU,10728 ,7683 ,Singapore,2002 ,6 ,Dae Sun S.B.,Pacific Intl Lines
Container,Kota Teraju,728 ,TEU,10728 ,7683 ,Singapore,2002 ,3 ,Dae Sun S.B.,Pacific Intl Lines
Container,Kota Tenaga,728 ,TEU,10701 ,7683 ,Singapore,2002 ,11 ,Dae Sun S.B.,Pacific Intl Lines
Container,Kota Tampan,746 ,TEU,10683 ,7725 ,Singapore,2004 ,5 ,Dae Sun S.B.,Pacific Intl Lines
Container,Kota Tabah,746 ,TEU,10683 ,7725 ,Singapore,2004 ,8 ,Dae Sun S.B.,Pacific Intl Lines
Container,Vega Alpha,917 ,TEU,10600 ,8970 ,Liberia,2005 ,11 ,Volharding,Vega-Reederei
Container,Mastery D,917 ,TEU,10600 ,8970 ,Liberia,2005 ,9 ,Volharding,Peter Dohle Schiff.
Container,X-Press Ganges,917 ,TEU,10600 ,8970 ,Liberia,2006 ,3 ,Volharding,Peter Dohle Schiff.
Container,Motivation D,917 ,TEU,10600 ,8970 ,Liberia,2006 ,3 ,Volharding,"Drevin, Rainer"
Container,Tiger Stream,917 ,TEU,10600 ,9056 ,Antigua & Barbuda,2010 ,1 ,Sainty SB (Jiangdu),Unitas Schiff.
Container,Philipp,917 ,TEU,10600 ,8971 ,Malta,2008 ,6 ,Volharding,Vega-Reederei
Container,X-Press Meghna,917 ,TEU,10600 ,8971 ,Singapore,2009 ,2 ,Sainty SB (Jiangdu),Sea Consortium
Container,Helsinki,917 ,TEU,10600 ,8970 ,Liberia,2007 ,11 ,Volharding,Vega-Reederei
Container,Klara,917 ,TEU,10600 ,8971 ,Madeira,2009 ,12 ,Sainty SB (Jiangdu),Heino Winter
Container,JJ Tokyo,668 ,TEU,10582 ,7998 ,Hong Kong,1995 ,4 ,Juliana Const.,Shanghai Jinjiang
Container,Qiu Jin,668 ,TEU,10582 ,7998 ,Peoples' Republic of China,1995 ,6 ,Juliana Const.,Shanghai Jinjiang
Container,JJ Nagoya,668 ,TEU,10528 ,7998 ,Hong Kong,1995 ,11 ,Juliana Const.,Shanghai Jinjiang
Container,Chun Jin,668 ,TEU,10528 ,7998 ,Peoples' Republic of China,1996 ,2 ,Juliana Const.,Shanghai Jinjiang
Container,Meratus Kupang,802 ,TEU,10500 ,8203 ,Indonesia,1997 ,10 ,Jurong S.Y.,Pelayaran Meratus
Container,Hijau Sejuk,802 ,TEU,10500 ,8203 ,Indonesia,1998 ,1 ,Jurong S.Y.,Salam Pacific
Container,Conmar Island,907 ,TEU,10500 ,7950 ,Cyprus,2008 ,5 ,Peters S.B.,Conmar Shipping
Container,Morsum,877 ,TEU,10500 ,9983 ,Antigua & Barbuda,2012 ,4 ,Fujian Mawei SB,Reederei Eckhoff
Container,Sylt,877 ,TEU,10500 ,9983 ,Antigua & Barbuda,2012 ,6 ,Fujian Mawei SB,Reederei Eckhoff
Container,Jork Rover,804 ,TEU,10500 ,7852 ,Antigua & Barbuda,2006 ,10 ,Damen Galati,Bernd Becker
Container,Samskip Express,804 ,TEU,10500 ,7852 ,Antigua & Barbuda,2006 ,9 ,Damen Galati,"Kopping, Reederei"
Container,Jork Rider,804 ,TEU,10500 ,7500 ,Antigua & Barbuda,2006 ,5 ,Damen Hoogezand,Bernd Becker
Container,Samskip Courier,804 ,TEU,10500 ,7500 ,Antigua & Barbuda,2006 ,5 ,Damen Hoogezand,"Kopping, Reederei"
Container,Neuburg,804 ,TEU,10500 ,7500 ,Cyprus,2004 ,12 ,Damen Galati,"Kopping, Reederei"
Container,Sleipner,804 ,TEU,10500 ,7500 ,Cyprus,2005 ,11 ,Damen Galati,"Kahrs, Johann"
Container,Meratus Kalabahi,802 ,TEU,10488 ,8203 ,Indonesia,1998 ,1 ,Atlantis Shpyd.,Pelayaran Meratus
Container,Meratus Kelimutu,802 ,TEU,10488 ,8203 ,Indonesia,1998 ,3 ,Atlantis Shpyd.,Pelayaran Meratus
Container,Sea Rhyme,930 ,TEU,10440 ,8939 ,Panama,1993 ,3 ,Dorbyl Marine,Cassiopeia Seaway
Container,Kum Rung 7,605 ,TEU,10425 ,7026 ,North Korea,1982 ,12 ,Schlichting,North Korea Govt.
Container,Heung-A Bangkok,650 ,TEU,10364 ,8213 ,South Korea,1995 ,12 ,Hanjin HI (Yeongdo),Heung-A Shipping
Container,Heung-A Hong Kong,650 ,TEU,10354 ,8213 ,South Korea,1995 ,7 ,Hanjin HI (Yeongdo),Heung-A Shipping
Container,Heung-A Singapore,650 ,TEU,10354 ,8213 ,Panama,1996 ,5 ,Hanjin HI (Yeongdo),Heung-A Shipping
Container,Tanto Senang,710 ,TEU,10325 ,8612 ,Indonesia,1998 ,9 ,Hanjin HI (Yeongdo),Tanto Intim Line
Container,Heung-A Manila,650 ,TEU,10322 ,8299 ,Panama,1997 ,6 ,Hanjin HI (Yeongdo),Heung-A Shipping
Container,Heung-A Jakarta,650 ,TEU,10320 ,8299 ,Panama,1997 ,12 ,Hanjin HI (Yeongdo),Heung-A Shipping
Container,3 Oak,822 ,TEU,10316 ,8032 ,Malta,2006 ,8 ,Peters S.B.,Woodstreet Inc.
Container,Tanto Semangat,710 ,TEU,10313 ,8612 ,Indonesia,1998 ,12 ,Hanjin HI (Yeongdo),Tanto Intim Line
Container,POS Yokohama,702 ,TEU,10298 ,8306 ,South Korea,1998 ,9 ,Hanjin HI (Yeongdo),Pan Ocean
Container,POS Tokyo,702 ,TEU,10200 ,8306 ,South Korea,1997 ,3 ,Hanjin HI (Yeongdo),Pan Ocean
Container,Yong Xing 2,713 ,TEU,10078 ,9009 ,Peoples' Republic of China,2005 ,12 ,Zhejiang Zhenyu,Ningbo Yongzheng S.
Container,Resolution,855 ,TEU,10005 ,9141 ,Bahamas,1999 ,5 ,Hakata Zosen,Kohyu Marine
Container,Reliance,855 ,TEU,10004 ,9141 ,Bahamas,1999 ,8 ,Hakata Zosen,Kotoku Kisen
Container,Hasco Qingdao,610 ,TEU,10002 ,7111 ,Hong Kong,1997 ,5 ,Qiuxin Shipyard,SIPG
Container,Lin Yuan,614 ,TEU,9996 ,7065 ,Peoples' Republic of China,1996 ,4 ,Qiuxin Shipyard,China Shipping Group
Container,SSL Sagarmala,569 ,TEU,9944 ,6942 ,India,1989 ,7 ,Shin Kurushima,Transworld Group
Container,Tanto Lestari,569 ,TEU,9918 ,6969 ,Indonesia,1989 ,9 ,Shin Kurushima,Tanto Intim Line
Container,Contship Eco,752 ,TEU,9906 ,7519 ,Cyprus,2008 ,2 ,Zhejiang Zhenxing,Pacific & Atlantic
Container,Brilliant,972 ,TEU,9868 ,9151 ,Liberia,1992 ,6 ,Orskovs Staal.,Goldenport Holdgs.
Container,Gitte,972 ,TEU,9868 ,9151 ,Malta,1992 ,12 ,Orskovs Staal.,Goldenport Holdgs.
Container,Cielo di Casablanca,951 ,TEU,9868 ,9146 ,Morocco,1998 ,6 ,Celik Tekne,D'Amico Soc. di Nav.
Container,Halcyon 1,797 ,TEU,9865 ,7970 ,Malta,2000 ,3 ,Celik Tekne,Lagoa Shipping Corp.
Container,Hijau Segar,812 ,TEU,9865 ,7959 ,Indonesia,1999 ,5 ,Torgem Shipyard,Salam Pacific
Container,Morotai,642 ,TEU,9821 ,7260 ,Indonesia,1996 ,3 ,Dae Sun S.B.,CMA-CGM
Container,Lorcon Dumaguete,812 ,TEU,9820 ,7500 ,Philippines,1999 ,11 ,Celik Tekne,Lorenzo Shpg. Corp.
Container,Horace A,976 ,TEU,9788 ,8908 ,Turkey,1991 ,4 ,Orskovs Staal.,Arkas Group
Container,Toubkal,976 ,TEU,9766 ,8908 ,Morocco,1990 ,12 ,Orskovs Staal.,I.M.T.C.
Container,Yong Yue 11,655 ,TEU,9750 ,7221 ,Peoples' Republic of China,2007 ,7 ,Zhejiang Yunhai SY,Zhejiang Yong Yue
Container,Qi Men,700 ,TEU,9733 ,7503 ,Peoples' Republic of China,2009 ,4 ,Huigang S/yard,Minsheng Co
Container,Hai Men,700 ,TEU,9695 ,7503 ,Peoples' Republic of China,2011 ,6 ,Huigang S/yard,Minsheng Co
Container,Banga Bodor,512 ,TEU,9692 ,7017 ,Bangladesh,1984 ,1 ,Hakodate Dock,HRC Shipping
Container,OSG Admiral,639 ,TEU,9676 ,7197 ,Hong Kong,1997 ,3 ,Dae Sun S.B.,Shanghai Anrita
Container,Flintercrown,809 ,TEU,9620 ,7680 ,Netherlands,2009 ,3 ,IHDA Shipbuild.,Flinter Shipping
Container,X-Press Mulhacen,809 ,TEU,9620 ,7999 ,Singapore,2008 ,6 ,IHDA Shipbuild.,Sea Consortium
Container,Flintercoast,809 ,TEU,9620 ,7999 ,Netherlands,2008 ,6 ,IHDA Shipbuild.,Flinter Shipping
Container,Pegasus Pacer,728 ,TEU,9618 ,7406 ,South Korea,2003 ,12 ,Dae Sun S.B.,Nam Sung Shpg. Co.
Container,Pegasus Prime,728 ,TEU,9618 ,7406 ,South Korea,2004 ,12 ,Dae Sun S.B.,Nam Sung Shpg. Co.
Container,Hanse Vision,809 ,TEU,9604 ,7713 ,Cyprus,2005 ,3 ,IHDA Shipbuild.,Universal Marine
Container,Spirit,809 ,TEU,9604 ,7713 ,Netherlands,2005 ,10 ,IHDA Shipbuild.,Visser Shipping BV
Container,Hanna Marie,750 ,TEU,9600 ,7680 ,Antigua & Barbuda,2003 ,11 ,Volharding,HS Schiffahrts
Container,Flintercape,809 ,TEU,9587 ,7702 ,Netherlands,2008 ,12 ,IHDA Shipbuild.,Flinter Shipping
Container,Naja Arctica,782 ,TEU,9566 ,11612 ,Danish Int'l Register,1994 ,12 ,Danyard A/S,Royal Arctic Line
Container,Nuka Arctica,782 ,TEU,9566 ,11612 ,Danish Int'l Register,1995 ,5 ,Danyard A/S,Royal Arctic Line
Container,Astrorunner,809 ,TEU,9544 ,7720 ,Cyprus,2007 ,8 ,IHDA Shipbuild.,Nagel & Co. Kusten.
Container,ACX Swan,500 ,TEU,9531 ,7970 ,Indonesia,1978 ,,Tsuneishi Zosen,Nippon Yusen Kaisha
Container,Astrosprinter,809 ,TEU,9527 ,7680 ,Cyprus,2007 ,3 ,IHDA Shipbuild.,Nagel & Co. Kusten.
Container,Mentari Persada,674 ,TEU,9517 ,7330 ,Indonesia,1993 ,11 ,Volkswerft,Mentari Sejati
Container,Ming Zhou 77,422 ,TEU,9509 ,8282 ,Peoples' Republic of China,1985 ,6 ,Kyokuyo Shipyard,COSCO Group
Container,Oyster,751 ,TEU,9503 ,7393 ,Panama,2008 ,9 ,Madenci Shipyard,Net Denizcilik
Container,Mustafa Kan,751 ,TEU,9503 ,7393 ,Panama,2009 ,1 ,Madenci Shipyard,Flora Shipping Corp.
Container,Nasico Green,707 ,TEU,9500 ,6323 ,Vietnam,2012 ,12 ,Nam Trieu S.B.,Nam Trieu S.B.
Container,Nasico Diamond,707 ,TEU,9500 ,7430 ,Antigua & Barbuda,2012 ,12 ,Nam Trieu S.B.,Nam Trieu S.B.
Container,Gerd,750 ,TEU,9500 ,7680 ,Antigua & Barbuda,2003 ,11 ,Volharding,Unitas Schiff.
Container,Hai Feng Lian Xing,850 ,TEU,9500 ,8000 ,Peoples' Republic of China,2002 ,7 ,Kyokuyo Shipyard,Unknown Chinese
Container,Enforcer,750 ,TEU,9450 ,7642 ,Netherlands,2003 ,12 ,Volharding,JR Shipping B.V.
Container,Encounter,750 ,TEU,9450 ,7642 ,Netherlands,2004 ,6 ,Daewoo-Mangalia,JR Shipping B.V.
Container,Energizer,750 ,TEU,9450 ,7642 ,Netherlands,2004 ,8 ,Daewoo-Mangalia,JR Shipping B.V.
Container,Endurance,750 ,TEU,9450 ,7650 ,Netherlands,2005 ,10 ,Daewoo-Mangalia,JR Shipping B.V.
Container,Rio Chara,674 ,TEU,9410 ,7361 ,Equatorial Guinea,1992 ,12 ,Volkswerft,MAGLOB
Container,CMA CGM Lotus,875 ,TEU,9389 ,8275 ,Egypt,1999 ,7 ,Yardimci Deniz,CMA-CGM
Container,Herm,750 ,TEU,9368 ,7660 ,Antigua & Barbuda,2004 ,10 ,Daewoo-Mangalia,Unitas Schiff.
Container,Samskip Innovator,804 ,TEU,9350 ,7852 ,Cyprus,2011 ,1 ,Damen Galati,Bernd Meyering Schif
Container,Johanna Schepers,804 ,TEU,9322 ,7852 ,Antigua & Barbuda,2011 ,12 ,Jiangsu Bolunbao,HS Schiffahrts
Container,Jork Ruler,803 ,TEU,9322 ,7852 ,Cyprus,2006 ,12 ,Damen Galati,Bernd Becker
Container,Skirner,803 ,TEU,9322 ,7852 ,Cyprus,2006 ,11 ,Damen Galati,Bernd Becker
Container,Jork Reliance,803 ,TEU,9322 ,7852 ,Antigua & Barbuda,2007 ,3 ,Damen Galati,Bernd Becker
Container,Slidur,803 ,TEU,9322 ,7852 ,Antigua & Barbuda,2007 ,1 ,Damen Galati,Bernd Becker
Container,Vohburg,804 ,TEU,9322 ,7852 ,Antigua & Barbuda,2005 ,4 ,Damen Galati,"Kopping, Reederei"
Container,Jork Ranger,803 ,TEU,9322 ,7852 ,Cyprus,2005 ,10 ,Damen Galati,Bernd Becker
Container,Doris Schepers,803 ,TEU,9321 ,7852 ,Germany,2007 ,8 ,Damen Galati,HS Schiffahrts
Container,Karin Schepers,803 ,TEU,9321 ,7852 ,Antigua & Barbuda,2007 ,10 ,Damen Galati,HS Schiffahrts
Container,Kristin Schepers,803 ,TEU,9321 ,7852 ,Cyprus,2008 ,6 ,Damen Galati,HS Schiffahrts
Container,Henrike Schepers,803 ,TEU,9321 ,7852 ,Antigua & Barbuda,2008 ,12 ,Damen Galati,HS Schiffahrts
Container,Miriam Borchard,804 ,TEU,9321 ,7852 ,Antigua & Barbuda,2010 ,9 ,Damen Galati,Borchard Lines
Container,Samskip Endeavour,804 ,TEU,9316 ,7852 ,Cyprus,2011 ,2 ,Damen Galati,Bernd Meyering Schif
Container,Susan Borchard,804 ,TEU,9299 ,7852 ,Antigua & Barbuda,2010 ,8 ,Damen Galati,Borchard Lines
Container,COSCO Kiku,542 ,TEU,9294 ,8917 ,Panama,2002 ,1 ,Kyokuyo Shipyard,COSCO Group
Container,COSCO Ran,542 ,TEU,9290 ,8917 ,Panama,2001 ,11 ,Kyokuyo Shipyard,COSCO Group
Container,COSCO Sakura,542 ,TEU,9287 ,8917 ,Panama,2001 ,7 ,Kyokuyo Shipyard,COSCO Group
Container,Pachuca,750 ,TEU,9236 ,6901 ,Antigua & Barbuda,2005 ,9 ,Hegemann Rolandwerft,Harren & Partner
Container,X-Press Monte Rosa,707 ,TEU,9236 ,6901 ,Malta,2004 ,9 ,Hegemann Rolandwerft,Sea Consortium
Container,Canopus,750 ,TEU,9200 ,6910 ,Marshall Islands,2004 ,12 ,Hegemann Rolandwerft,Unknown
Container,Vietsun Pacific,648 ,TEU,9200 ,7400 ,Vietnam,2003 ,1 ,Jiangsu Yangzijiang,Vietsun Corp.
Container,Arx,750 ,TEU,9200 ,6910 ,Malta,2005 ,3 ,Hegemann Rolandwerft,Cobelfret N.V.
Container,Alemania,907 ,TEU,9200 ,8633 ,Antigua & Barbuda,1995 ,10 ,Stocz. Szczecin,Danz und Tietjens
Container,Nicolas A,907 ,TEU,9200 ,8633 ,Turkey,1995 ,10 ,Stocz. Szczecin,Arkas Group
Container,Philippe A,907 ,TEU,9200 ,8633 ,Turkey,1996 ,4 ,Stocz. Szczecin,Arkas Group
Container,Endeavor,750 ,TEU,9168 ,7642 ,Netherlands,2005 ,3 ,Daewoo-Mangalia,JR Shipping B.V.
Container,Liberty Star,706 ,TEU,9164 ,7409 ,South Korea,2000 ,9 ,Shina S.B.,Nam Sung Shpg. Co.
Container,Bohai Star,706 ,TEU,9157 ,7400 ,South Korea,2000 ,12 ,Shina S.B.,Nam Sung Shpg. Co.
Container,Victory Star,706 ,TEU,9157 ,7401 ,South Korea,1998 ,6 ,Shina S.B.,Nam Sung Shpg. Co.
Container,Carina Star,706 ,TEU,9157 ,7401 ,South Korea,1998 ,10 ,Shina S.B.,Nam Sung Shpg. Co.
Container,Ensemble,750 ,TEU,9146 ,7642 ,Netherlands,2006 ,1 ,Daewoo-Mangalia,JR Shipping B.V.
Container,Mattys,750 ,TEU,9137 ,7660 ,Antigua & Barbuda,2004 ,7 ,Volharding,Heino Winter
Container,Lina,750 ,TEU,9137 ,7660 ,Antigua & Barbuda,2004 ,2 ,Daewoo-Mangalia,Heino Winter
Container,Pulau Hoki,500 ,TEU,9137 ,6285 ,Indonesia,2008 ,11 ,Linhai Haifeng,Salam Pacific
Container,Al Dhakhira,513 ,TEU,9131 ,7016 ,Qatar,2003 ,2 ,Dae Sun S.B.,Milaha
Container,Al Waab,513 ,TEU,9131 ,7016 ,Qatar,2003 ,4 ,Dae Sun S.B.,Milaha
Container,Tanto Raya,588 ,TEU,9114 ,6875 ,Indonesia,1998 ,8 ,Shin Kochi Jyuko,Tanto Intim Line
Container,Chaser,907 ,TEU,9113 ,8737 ,Panama,1999 ,12 ,Stocz. Szczecin,Multibulk Marine
Container,Bien Dong Star,600 ,TEU,9108 ,6899 ,Vietnam,2000 ,12 ,Shin Kurushima,Bien Dong Shpg. Co.
Container,Holandia,907 ,TEU,9100 ,8600 ,Antigua & Barbuda,2000 ,9 ,Stocz. Szczecin,Danz und Tietjens
Container,Vinalines Pioneer,588 ,TEU,9088 ,6875 ,Vietnam,1998 ,3 ,Shin Kochi Jyuko,Vinalines
Container,Meera,907 ,TEU,9024 ,8032 ,Antigua & Barbuda,2009 ,5 ,Peters S.B.,Tom Worden Schiffs
Container,Tanto Surya,480 ,TEU,8972 ,8168 ,Indonesia,1985 ,8 ,Towa S.B. Co.,Tanto Intim Line
Container,Sarah F,755 ,TEU,8968 ,8902 ,Palau,1984 ,10 ,Seebeckwerft,Orient Marine Int
Container,HH North,779 ,TEU,8965 ,7171 ,St. Kitts & Nevis,1998 ,10 ,CSC Jinling Shipyard,GMS Inc
Container,HH West,779 ,TEU,8937 ,7171 ,St. Kitts & Nevis,1998 ,1 ,CSC Jinling Shipyard,GMS Inc
Container,HH South,779 ,TEU,8937 ,7171 ,St. Kitts & Nevis,1998 ,3 ,CSC Jinling Shipyard,GMS Inc
Container,HH East,779 ,TEU,8937 ,7171 ,St. Kitts & Nevis,1998 ,6 ,CSC Jinling Shipyard,GMS Inc
Container,Spica,749 ,TEU,8932 ,7550 ,Germany,1994 ,3 ,J. J. Sietas,Hans Peter Wegener
Container,Avonmoor,779 ,TEU,8918 ,7171 ,Bahrain,1998 ,9 ,CSC Jinling Shipyard,Aman Shipping
Container,Wega,749 ,TEU,8912 ,7550 ,Germany,1996 ,5 ,J. J. Sietas,Hans Peter Wegener
Container,ACX Satsuma,560 ,TEU,8911 ,6773 ,Panama,1997 ,9 ,Watanabe Zosensho,Heung-A Shipping
