Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,OEL Emirates,3607 ,TEU,42673 ,35595 ,Panama,1995 ,10 ,Hyundai HI,Transworld Group
Container,Centaurus,3426 ,TEU,42604 ,36087 ,Marshall Islands,2010 ,7 ,Nordseewerke,Diana Shipping
Container,Box Trader,3426 ,TEU,42483 ,36087 ,Liberia,2010 ,8 ,Howaldtswerke Werft,Allseas Marine S. A.
Container,Box Voyager,3426 ,TEU,42454 ,36087 ,Liberia,2010 ,7 ,Howaldtswerke Werft,Allseas Marine S. A.
Container,Katharina S.,3108 ,TEU,42300 ,35645 ,Antigua & Barbuda,2001 ,8 ,Stocz. Szczecin,Schepers Reederei
Container,Primavera,3426 ,TEU,42250 ,36087 ,Liberia,2008 ,8 ,Nordseewerke,Gebab
Container,Quadriga,3426 ,TEU,42250 ,36087 ,Liberia,2008 ,12 ,Nordseewerke,Gebab
Container,Sagitta,3426 ,TEU,42250 ,36087 ,Marshall Islands,2010 ,6 ,Nordseewerke,Diana Shipping
Container,Sarvin,3300 ,TEU,42240 ,32700 ,Iran,2000 ,7 ,Hyundai HI,Soroush Sarzamin
Container,COSCO Fuzhou,3534 ,TEU,42201 ,35988 ,Hong Kong,2007 ,3 ,Sinopacific Zhejiang,Seaspan Corporation
Container,Demeter,3091 ,TEU,42200 ,35881 ,Liberia,2006 ,1 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,Anke,3108 ,TEU,42200 ,35824 ,Liberia,2002 ,3 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,Barry,3091 ,TEU,42200 ,35881 ,Marshall Islands,2004 ,9 ,Szczecin. Nowa,Torvald Klaveness
Container,JPO Leo,3100 ,TEU,42200 ,35645 ,Liberia,2005 ,7 ,Szczecin. Nowa,"Oltmann, Schiff."
Container,Minna,3091 ,TEU,42200 ,35645 ,Liberia,2005 ,10 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,Philippa Schulte,3534 ,TEU,42164 ,35975 ,Liberia,2007 ,1 ,Shanghai Chengxi,Thomas Schulte
Container,Maria Schulte,3500 ,TEU,42141 ,35975 ,Cyprus,2006 ,9 ,Shanghai Chengxi,Schulte Group
Container,Northern Dedication,3534 ,TEU,42131 ,35975 ,Liberia,2007 ,7 ,Shanghai Chengxi,NVA Norddeutsche
Container,Northern Defender,3534 ,TEU,42121 ,35975 ,Liberia,2007 ,12 ,Shanghai Shipyard,NVA Norddeutsche
Container,Helena Schulte,3534 ,TEU,42106 ,35975 ,Marshall Islands,2006 ,2 ,Shanghai Chengxi,Thomas Schulte
Container,Mona Lisa,3534 ,TEU,42102 ,35975 ,Liberia,2006 ,7 ,Shanghai Chengxi,Cyprus Sea Lines
Container,Gottfried Schulte,3534 ,TEU,42101 ,35975 ,Hong Kong,2006 ,11 ,Shanghai Chengxi,Schulte Group
Container,Gerhard Schulte,3534 ,TEU,42083 ,35991 ,Hong Kong,2006 ,8 ,Shanghai Chengxi,Thomas Schulte
Container,Northern Diamond,3534 ,TEU,42054 ,36007 ,Liberia,2008 ,12 ,Shanghai Shipyard,NVA Norddeutsche
Container,Northern Dependant,3534 ,TEU,42019 ,36007 ,Liberia,2008 ,3 ,Shanghai Shipyard,NVA Norddeutsche
Container,Northern Decision,3534 ,TEU,42011 ,36007 ,Liberia,2008 ,10 ,Shanghai Shipyard,NVA Norddeutsche
Container,Northern Diplomat,3534 ,TEU,42007 ,36007 ,Liberia,2009 ,7 ,Shanghai Shipyard,NVA Norddeutsche
Container,HS Bruckner,3534 ,TEU,42004 ,35981 ,Liberia,2009 ,10 ,Shanghai Shipyard,Hansa Treuhand
Container,Northern Delegation,3534 ,TEU,42002 ,36007 ,Liberia,2008 ,6 ,Shanghai Shipyard,NVA Norddeutsche
Container,Zheng Yun 1,3091 ,TEU,41994 ,35881 ,Sierra Leone,2004 ,6 ,Szczecin. Nowa,Taizhou Donghai SY
Container,HS Haydn,3534 ,TEU,41989 ,35981 ,Liberia,2010 ,3 ,Shanghai Shipyard,Hansa Treuhand
Container,Northern Democrat,3534 ,TEU,41986 ,36007 ,Liberia,2009 ,10 ,Shanghai Shipyard,NVA Norddeutsche
Container,Perarin,3300 ,TEU,41978 ,36014 ,Iran,2000 ,9 ,Hyundai HI,Soroush Sarzamin
Container,Northern Discovery,3534 ,TEU,41977 ,36007 ,Liberia,2008 ,11 ,Shanghai Shipyard,NVA Norddeutsche
Container,HS Debussy,3534 ,TEU,41975 ,36007 ,Liberia,2009 ,5 ,Shanghai Shipyard,Hansa Treuhand
Container,Partici,3534 ,TEU,41974 ,35998 ,Liberia,2010 ,6 ,Shanghai Shipyard,NSC Schiffahrt
Container,HS Wagner,3534 ,TEU,41973 ,36007 ,Liberia,2008 ,9 ,Shanghai Shipyard,Hansa Treuhand
Container,Northern Dexterity,3534 ,TEU,41964 ,36007 ,Liberia,2008 ,6 ,Shanghai Shipyard,NVA Norddeutsche
Container,Pendar,3300 ,TEU,41962 ,36014 ,Iran,2000 ,6 ,Hyundai HI,HDS Lines
Container,Sana,3300 ,TEU,41962 ,36014 ,Iran,2000 ,7 ,Hyundai HI,Soroush Sarzamin
Container,Castor N,3100 ,TEU,41850 ,35881 ,Cyprus,2007 ,3 ,Szczecin. Nowa,Navios Group
Container,EM Kea,3100 ,TEU,41850 ,35881 ,Liberia,2007 ,12 ,Szczecin. Nowa,Eurobulk Ltd.
Container,Hebe,3108 ,TEU,41850 ,35881 ,Liberia,2008 ,2 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,Niledutch Luanda,3091 ,TEU,41850 ,35881 ,Malta,2011 ,6 ,Gryfia Shipyd.,Polish Ocean Lines
Container,Daphne,3091 ,TEU,41850 ,35881 ,Liberia,2006 ,4 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,FESCO Diomid,3108 ,TEU,41850 ,35881 ,Cyprus,2009 ,4 ,Szczecin. Nowa,Far-Eastern Shpg. Co
Container,Louis S,3100 ,TEU,41833 ,35881 ,Antigua & Barbuda,2003 ,4 ,Szczecin. Nowa,Schepers Reederei
Container,Saxonia,3108 ,TEU,41802 ,35881 ,Madeira,2003 ,7 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,Westphalia,3108 ,TEU,41802 ,35881 ,Liberia,2003 ,11 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,Letavia,3091 ,TEU,41802 ,35881 ,Liberia,2005 ,1 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,Lutetia,3091 ,TEU,41802 ,35881 ,Liberia,2005 ,4 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,Polonia,3091 ,TEU,41802 ,35881 ,Liberia,2003 ,2 ,Szczecin. Nowa,Peter Dohle Schiff.
Container,CS Discovery,3108 ,TEU,41802 ,35881 ,Liberia,2001 ,11 ,Stocz. Szczecin,Peter Dohle Schiff.
Container,Norasia Alya,3091 ,TEU,41748 ,35881 ,Liberia,2004 ,1 ,Szczecin. Nowa,CSAV
Container,MSC Banu,3139 ,TEU,41500 ,35954 ,Panama,2004 ,6 ,Shanghai Shipyard,MSC
Container,MSC Astrid,3139 ,TEU,41500 ,35954 ,Panama,2004 ,9 ,Shanghai Shipyard,MSC
Container,COSCO Yingkou,3534 ,TEU,41500 ,35988 ,Hong Kong,2007 ,7 ,Sinopacific Zhejiang,Seaspan Corporation
Container,Northern Debonair,3534 ,TEU,41500 ,36007 ,Liberia,2007 ,11 ,Shanghai Shipyard,NVA Norddeutsche
Container,ANL Barwon,3534 ,TEU,41500 ,35998 ,Liberia,2010 ,3 ,Shanghai Shipyard,NSC Schiffahrt
Container,Pago,3534 ,TEU,41500 ,35700 ,Liberia,2009 ,9 ,Shanghai Shipyard,NSC Schiffahrt
Container,Praia,3534 ,TEU,41500 ,35700 ,Liberia,2009 ,12 ,Shanghai Shipyard,NSC Schiffahrt
Container,Bomar Resolute,3534 ,TEU,41500 ,35700 ,Liberia,2007 ,11 ,Shanghai Shipyard,Borealis Maritime
Container,Cartagena Trader,3534 ,TEU,41500 ,35700 ,Malta,2008 ,3 ,Shanghai Shipyard,Lagoa Shipping Corp.
Container,Guenther Schulte,3534 ,TEU,41500 ,35700 ,Hong Kong,2008 ,6 ,Shanghai Shipyard,Schulte Group
Container,Circular Quay,3534 ,TEU,41500 ,35700 ,Liberia,2009 ,9 ,Shanghai Shipyard,Schulte Group
Container,Maersk Inverness,3460 ,TEU,41350 ,35491 ,Singapore,2008 ,1 ,Hyundai Mipo,Blue Star Holding
Container,Maersk Izmir,3460 ,TEU,41350 ,35491 ,Singapore,2008 ,3 ,Hyundai Mipo,Blue Star Holding
Container,Maersk Innoshima,3460 ,TEU,41350 ,35491 ,Singapore,2008 ,6 ,Hyundai Mipo,Blue Star Holding
Container,Olga Maersk,3267 ,TEU,41091 ,34202 ,Danish Int'l Register,2003 ,5 ,Volkswerft,A.P. Moller
Container,Oluf Maersk,3267 ,TEU,41091 ,34202 ,Danish Int'l Register,2003 ,8 ,Volkswerft,A.P. Moller
Container,Olivia Maersk,3267 ,TEU,41028 ,34202 ,Danish Int'l Register,2003 ,12 ,Volkswerft,A.P. Moller
Container,Arnold Schulte,3350 ,TEU,40995 ,35589 ,Liberia,2002 ,3 ,Hyundai HI,Schulte Group
Container,APL Sharjah,3277 ,TEU,40995 ,35589 ,Liberia,2002 ,6 ,Hyundai HI,Schulte Group
Container,Charleston Express,3237 ,TEU,40478 ,40146 ,United States,2002 ,6 ,CSBC (Kaohsiung),Hapag-Lloyd
Container,Yorktown Express,3200 ,TEU,40478 ,40146 ,United States,2002 ,10 ,CSBC (Kaohsiung),Hapag-Lloyd
Container,St. Louis Express,3200 ,TEU,40478 ,40146 ,United States,2002 ,11 ,CSBC (Kaohsiung),Hapag-Lloyd
Container,Washington Express,3200 ,TEU,40478 ,40146 ,United States,2003 ,1 ,CSBC (Kaohsiung),Hapag-Lloyd
Container,Philadelphia Express,3200 ,TEU,40478 ,40146 ,United States,2003 ,2 ,CSBC (Kaohsiung),Hapag-Lloyd
Container,Dimitris C,3400 ,TEU,40102 ,37113 ,Malta,2001 ,2 ,Samsung HI,Danaos Shpg.
Container,Celina Star,3430 ,TEU,40018 ,37113 ,Liberia,2001 ,4 ,Samsung HI,Goldenport Holdgs.
Container,Carlotta Star,3400 ,TEU,40017 ,37113 ,Liberia,2000 ,11 ,Samsung HI,Metrostar Management
Container,Carolina Star,3400 ,TEU,40017 ,37113 ,Liberia,2000 ,12 ,Samsung HI,Metrostar Management
Container,Kota Kasturi,3081 ,TEU,39782 ,31070 ,Singapore,2005 ,6 ,Toyohashi SB,Pacific Intl Lines
Container,Kota Kaya,3081 ,TEU,39782 ,31070 ,Singapore,2005 ,8 ,Toyohashi SB,Pacific Intl Lines
Container,Kota Kamil,3081 ,TEU,39782 ,31070 ,Singapore,2006 ,5 ,Toyohashi SB,Pacific Intl Lines
Container,Kota Karim,3081 ,TEU,39782 ,31070 ,Singapore,2006 ,6 ,Toyohashi SB,Pacific Intl Lines
Container,Cristina Star,3400 ,TEU,39300 ,37113 ,Liberia,2001 ,5 ,Samsung HI,Goldenport Holdgs.
Container,MSC Vienna,3607 ,TEU,37230 ,35500 ,Liberia,2003 ,4 ,Hyundai HI,NVA Norddeutsche
Container,MSC Prague,3607 ,TEU,37230 ,35500 ,Liberia,2003 ,6 ,Hyundai HI,NVA Norddeutsche
Container,Northern Divinity,3606 ,TEU,37200 ,36606 ,Liberia,1997 ,11 ,Hyundai HI,NVA Norddeutsche
Container,Northern Diversity,3606 ,TEU,37200 ,36600 ,Liberia,1997 ,12 ,Hyundai HI,NVA Norddeutsche
Container,Jeppesen Maersk,3003 ,TEU,35097 ,30166 ,Danish Int'l Register,2001 ,6 ,Volkswerft,A.P. Moller
Container,Johannes Maersk,3003 ,TEU,35097 ,30166 ,Danish Int'l Register,2001 ,11 ,Volkswerft,A.P. Moller
Container,Josephine Maersk,3003 ,TEU,35082 ,30166 ,Danish Int'l Register,2002 ,2 ,Volkswerft,A.P. Moller
Container,Jens Maersk,3003 ,TEU,33855 ,25500 ,Danish Int'l Register,2001 ,8 ,Volkswerft,A.P. Moller
Container,Manoa,3027 ,TEU,30825 ,37811 ,United States,1982 ,,Avondale SY,Matson Inc
Container,Mokihana,3027 ,TEU,30825 ,37811 ,United States,1983 ,3 ,Avondale SY,Matson Inc
Container,Mahi Mahi,3027 ,TEU,30825 ,40627 ,United States,1983 ,12 ,Avondale SY,Matson Inc
Container,Nordic Stralsund,3405 ,TEU,30500 ,39753 ,Marshall Islands,2014 ,9 ,Rongcheng Shenfei,Nordic Hamburg
