Type,Name,Size,Unit,Dwt,GT,Flag,Built,Month,Builder,OwnerGroup
Container,Hanjin Asia,13092 ,TEU,140973 ,141754 ,United Kingdom,2012 ,3 ,Hyundai HI,Peter Dohle Schiff.
Container,Hanjin Europe,13092 ,TEU,140973 ,141754 ,Isle of Man,2012 ,5 ,Hyundai HI,Hanjin Group
Container,Hanjin Africa,13092 ,TEU,140973 ,141754 ,Isle of Man,2012 ,8 ,Hyundai HI,Peter Dohle Schiff.
Container,Hanjin America,13092 ,TEU,140973 ,141754 ,Isle of Man,2012 ,9 ,Hyundai HI,Peter Dohle Schiff.
Container,Hanjin Harmony,13092 ,TEU,140973 ,141754 ,Isle of Man,2013 ,3 ,Hyundai HI,Peter Dohle Schiff.
Container,Hanjin Gold,13092 ,TEU,140973 ,141754 ,Isle of Man,2013 ,4 ,Hyundai HI,Hanjin Group
Container,Hanjin Blue Ocean,13092 ,TEU,140973 ,141754 ,Isle of Man,2013 ,5 ,Hyundai HI,Peter Dohle Schiff.
Container,Maersk Effingham,13092 ,TEU,140700 ,141649 ,Singapore,2011 ,6 ,Hyundai Samho HI,Eastern Pacific Shpg
Container,COSCO Pride,13092 ,TEU,140665 ,141823 ,Hong Kong,2011 ,6 ,Hyundai HI,Seaspan Corporation
Container,COSCO Glory,13092 ,TEU,140637 ,141823 ,Hong Kong,2011 ,6 ,Hyundai HI,Seaspan Corporation
Container,COSCO Fortune,13092 ,TEU,140637 ,141823 ,Hong Kong,2012 ,4 ,Hyundai HI,Seaspan Corporation
Container,COSCO Development,13092 ,TEU,140609 ,141823 ,Hong Kong,2011 ,8 ,Hyundai HI,Seaspan Corporation
Container,COSCO Faith,13092 ,TEU,140609 ,141823 ,Hong Kong,2012 ,3 ,Hyundai HI,Seaspan Corporation
Container,Maersk Edmonton,13092 ,TEU,140530 ,141716 ,Marshall Islands,2011 ,2 ,Hyundai HI,Rickmers Group
Container,Maersk Elba,13092 ,TEU,140530 ,141716 ,Marshall Islands,2011 ,3 ,Hyundai HI,Rickmers Group
Container,Maersk Evora,13092 ,TEU,140530 ,141716 ,Marshall Islands,2011 ,6 ,Hyundai HI,Rickmers Group
Container,Maersk Essex,13092 ,TEU,140530 ,141716 ,Marshall Islands,2011 ,7 ,Hyundai HI,Rickmers Group
Container,Shanghai Express,13169 ,TEU,140500 ,135000 ,Germany,2013 ,3 ,Hyundai HI,Hapag-Lloyd
Container,New York Express,13169 ,TEU,140500 ,135000 ,Germany,2012 ,9 ,Hyundai HI,Hapag-Lloyd
Container,COSCO Harmony,13092 ,TEU,140453 ,141823 ,Hong Kong,2011 ,8 ,Hyundai Samho HI,Seaspan Corporation
Container,COSCO Hope,13092 ,TEU,140241 ,141823 ,Hong Kong,2012 ,4 ,Hyundai Samho HI,Seaspan Corporation
Container,COSCO Excellence,13092 ,TEU,140146 ,141823 ,Hong Kong,2012 ,3 ,Hyundai Samho HI,Seaspan Corporation
Container,MSC Beryl,12400 ,TEU,139419 ,140096 ,Panama,2010 ,9 ,STX SB (Jinhae),Niki Shpg Co Inc
Container,MSC Lauren,12400 ,TEU,139419 ,140096 ,Panama,2011 ,1 ,STX SB (Jinhae),MSC
Container,MSC Laurence,12400 ,TEU,139419 ,140096 ,Panama,2011 ,5 ,STX SB (Jinhae),MSC
Container,MSC Maria Saveria,12400 ,TEU,139419 ,140096 ,Panama,2011 ,10 ,STX SB (Jinhae),Niki Shpg Co Inc
Container,MSC Flavia,12400 ,TEU,139419 ,140096 ,Panama,2012 ,2 ,STX SB (Jinhae),MSC
Container,MSC Katrina,13000 ,TEU,139419 ,140096 ,Panama,2012 ,5 ,STX SB (Jinhae),MSC
Container,MSC Katie,13000 ,TEU,139287 ,140096 ,Panama,2012 ,11 ,STX SB (Jinhae),MSC
